time,x,y,z,vx,vy,vz
2.442000000000000171e+00,-3.809545413193851982e+00,-3.828672829856336168e+00,3.420160699295023221e+01,-1.635158016620208654e+00,-1.643368011593508982e+00,1.468009941147326991e+01
2.443000000000000060e+00,-3.811180571210472046e+00,-3.830316197867929873e+00,3.421628709236170351e+01,-1.635158016620210431e+00,-1.643368011593510758e+00,1.468009941147328412e+01
2.443999999999999950e+00,-3.812815729227092110e+00,-3.831959565879523577e+00,3.423096719177317482e+01,-1.635158016620212207e+00,-1.643368011593512534e+00,1.468009941147329833e+01
2.444999999999999840e+00,-3.814450887243712174e+00,-3.833602933891117281e+00,3.424564729118464612e+01,-1.635158016620213539e+00,-1.643368011593513867e+00,1.468009941147330899e+01
2.446000000000000174e+00,-3.816086045260332238e+00,-3.835246301902710986e+00,3.426032739059611743e+01,-1.635158016620214871e+00,-1.643368011593515199e+00,1.468009941147331965e+01
2.447000000000000064e+00,-3.817721203276952302e+00,-3.836889669914304690e+00,3.427500749000758873e+01,-1.635158016620216426e+00,-1.643368011593516753e+00,1.468009941147333386e+01
2.447999999999999954e+00,-3.819356361293572366e+00,-3.838533037925898395e+00,3.428968758941906003e+01,-1.635158016620217980e+00,-1.643368011593518307e+00,1.468009941147334807e+01
2.448999999999999844e+00,-3.820991519310192430e+00,-3.840176405937492099e+00,3.430436768883053134e+01,-1.635158016620219534e+00,-1.643368011593519862e+00,1.468009941147336228e+01
2.450000000000000178e+00,-3.822626677326812494e+00,-3.841819773949085803e+00,3.431904778824200264e+01,-1.635158016620221089e+00,-1.643368011593521416e+00,1.468009941147337649e+01
2.451000000000000068e+00,-3.824261835343432558e+00,-3.843463141960679508e+00,3.433372788765347394e+01,-1.635158016620222643e+00,-1.643368011593522970e+00,1.468009941147339070e+01
2.451999999999999957e+00,-3.825896993360052623e+00,-3.845106509972273212e+00,3.434840798706494525e+01,-1.635158016620224197e+00,-1.643368011593524525e+00,1.468009941147340314e+01
2.452999999999999847e+00,-3.827532151376672687e+00,-3.846749877983866917e+00,3.436308808647641655e+01,-1.635158016620225752e+00,-1.643368011593526079e+00,1.468009941147341557e+01
2.454000000000000181e+00,-3.829167309393292751e+00,-3.848393245995460621e+00,3.437776818588788785e+01,-1.635158016620227306e+00,-1.643368011593527633e+00,1.468009941147342801e+01
2.455000000000000071e+00,-3.830802467409912815e+00,-3.850036614007054325e+00,3.439244828529935916e+01,-1.635158016620228860e+00,-1.643368011593529188e+00,1.468009941147344044e+01
2.455999999999999961e+00,-3.832437625426532879e+00,-3.851679982018648030e+00,3.440712838471083046e+01,-1.635158016620230415e+00,-1.643368011593530742e+00,1.468009941147345288e+01
2.456999999999999851e+00,-3.834072783443152943e+00,-3.853323350030241734e+00,3.442180848412230176e+01,-1.635158016620231525e+00,-1.643368011593531852e+00,1.468009941147346176e+01
2.458000000000000185e+00,-3.835707941459773007e+00,-3.854966718041835438e+00,3.443648858353377307e+01,-1.635158016620232857e+00,-1.643368011593533184e+00,1.468009941147347419e+01
2.459000000000000075e+00,-3.837343099476393071e+00,-3.856610086053429143e+00,3.445116868294524437e+01,-1.635158016620234189e+00,-1.643368011593534517e+00,1.468009941147348663e+01
2.459999999999999964e+00,-3.838978257493013135e+00,-3.858253454065022847e+00,3.446584878235671567e+01,-1.635158016620235522e+00,-1.643368011593535849e+00,1.468009941147349906e+01
2.460999999999999854e+00,-3.840613415509633199e+00,-3.859896822076616552e+00,3.448052888176818698e+01,-1.635158016620236854e+00,-1.643368011593537181e+00,1.468009941147351149e+01
2.462000000000000188e+00,-3.842248573526253264e+00,-3.861540190088210256e+00,3.449520898117965828e+01,-1.635158016620238186e+00,-1.643368011593538514e+00,1.468009941147352393e+01
2.463000000000000078e+00,-3.843883731542873328e+00,-3.863183558099803960e+00,3.450988908059112958e+01,-1.635158016620239518e+00,-1.643368011593539846e+00,1.468009941147353636e+01
2.463999999999999968e+00,-3.845518889559493392e+00,-3.864826926111397665e+00,3.452456918000260089e+01,-1.635158016620240407e+00,-1.643368011593540734e+00,1.468009941147354525e+01
2.464999999999999858e+00,-3.847154047576113456e+00,-3.866470294122991369e+00,3.453924927941407219e+01,-1.635158016620241295e+00,-1.643368011593541622e+00,1.468009941147355413e+01
2.466000000000000192e+00,-3.848789205592733520e+00,-3.868113662134585073e+00,3.455392937882554349e+01,-1.635158016620242627e+00,-1.643368011593542954e+00,1.468009941147356479e+01
2.467000000000000082e+00,-3.850424363609353584e+00,-3.869757030146178778e+00,3.456860947823701480e+01,-1.635158016620243959e+00,-1.643368011593544287e+00,1.468009941147357544e+01
2.467999999999999972e+00,-3.852059521625973648e+00,-3.871400398157772482e+00,3.458328957764848610e+01,-1.635158016620245292e+00,-1.643368011593545619e+00,1.468009941147358610e+01
2.468999999999999861e+00,-3.853694679642593712e+00,-3.873043766169366187e+00,3.459796967705995741e+01,-1.635158016620246624e+00,-1.643368011593546951e+00,1.468009941147359676e+01
2.470000000000000195e+00,-3.855329837659213776e+00,-3.874687134180959891e+00,3.461264977647142871e+01,-1.635158016620247512e+00,-1.643368011593547839e+00,1.468009941147360387e+01
2.471000000000000085e+00,-3.856964995675833840e+00,-3.876330502192553595e+00,3.462732987588290001e+01,-1.635158016620248844e+00,-1.643368011593549172e+00,1.468009941147361452e+01
2.471999999999999975e+00,-3.858600153692453905e+00,-3.877973870204147300e+00,3.464200997529437132e+01,-1.635158016620250176e+00,-1.643368011593550504e+00,1.468009941147362518e+01
2.472999999999999865e+00,-3.860235311709073969e+00,-3.879617238215741004e+00,3.465669007470584262e+01,-1.635158016620251287e+00,-1.643368011593551614e+00,1.468009941147363584e+01
2.474000000000000199e+00,-3.861870469725694033e+00,-3.881260606227334709e+00,3.467137017411731392e+01,-1.635158016620252397e+00,-1.643368011593552724e+00,1.468009941147364650e+01
2.475000000000000089e+00,-3.863505627742314097e+00,-3.882903974238928413e+00,3.468605027352878523e+01,-1.635158016620253507e+00,-1.643368011593553835e+00,1.468009941147365716e+01
2.475999999999999979e+00,-3.865140785758934161e+00,-3.884547342250522117e+00,3.470073037294025653e+01,-1.635158016620254617e+00,-1.643368011593554945e+00,1.468009941147366781e+01
2.476999999999999869e+00,-3.866775943775554225e+00,-3.886190710262115822e+00,3.471541047235172783e+01,-1.635158016620255728e+00,-1.643368011593556055e+00,1.468009941147367847e+01
2.478000000000000203e+00,-3.868411101792174289e+00,-3.887834078273709526e+00,3.473009057176319914e+01,-1.635158016620256394e+00,-1.643368011593556943e+00,1.468009941147368558e+01
2.479000000000000092e+00,-3.870046259808794353e+00,-3.889477446285303230e+00,3.474477067117467044e+01,-1.635158016620257504e+00,-1.643368011593558053e+00,1.468009941147369446e+01
2.479999999999999982e+00,-3.871681417825414417e+00,-3.891120814296896935e+00,3.475945077058614174e+01,-1.635158016620258170e+00,-1.643368011593558720e+00,1.468009941147370157e+01
2.480999999999999872e+00,-3.873316575842034482e+00,-3.892764182308490639e+00,3.477413086999761305e+01,-1.635158016620258836e+00,-1.643368011593559386e+00,1.468009941147370867e+01
2.482000000000000206e+00,-3.874951733858654546e+00,-3.894407550320084344e+00,3.478881096940908435e+01,-1.635158016620259502e+00,-1.643368011593560052e+00,1.468009941147371578e+01
2.483000000000000096e+00,-3.876586891875274610e+00,-3.896050918331678048e+00,3.480349106882055565e+01,-1.635158016620260168e+00,-1.643368011593560718e+00,1.468009941147372288e+01
2.483999999999999986e+00,-3.878222049891894674e+00,-3.897694286343271752e+00,3.481817116823202696e+01,-1.635158016620260835e+00,-1.643368011593561384e+00,1.468009941147372999e+01
2.484999999999999876e+00,-3.879857207908514738e+00,-3.899337654354865457e+00,3.483285126764349826e+01,-1.635158016620261501e+00,-1.643368011593562050e+00,1.468009941147373532e+01
2.486000000000000210e+00,-3.881492365925134802e+00,-3.900981022366459161e+00,3.484753136705496956e+01,-1.635158016620263055e+00,-1.643368011593563605e+00,1.468009941147374775e+01
2.487000000000000099e+00,-3.883127523941754866e+00,-3.902624390378052865e+00,3.486221146646644087e+01,-1.635158016620264387e+00,-1.643368011593565159e+00,1.468009941147376018e+01
2.487999999999999989e+00,-3.884762681958374930e+00,-3.904267758389646570e+00,3.487689156587791217e+01,-1.635158016620265498e+00,-1.643368011593566269e+00,1.468009941147376907e+01
2.488999999999999879e+00,-3.886397839974994994e+00,-3.905911126401240274e+00,3.489157166528938347e+01,-1.635158016620266608e+00,-1.643368011593567379e+00,1.468009941147377795e+01
2.490000000000000213e+00,-3.888032997991615058e+00,-3.907554494412833979e+00,3.490625176470085478e+01,-1.635158016620267718e+00,-1.643368011593568490e+00,1.468009941147378683e+01
2.491000000000000103e+00,-3.889668156008235123e+00,-3.909197862424427683e+00,3.492093186411232608e+01,-1.635158016620268606e+00,-1.643368011593569378e+00,1.468009941147379571e+01
2.491999999999999993e+00,-3.891303314024855187e+00,-3.910841230436021387e+00,3.493561196352379739e+01,-1.635158016620269494e+00,-1.643368011593570266e+00,1.468009941147380459e+01
2.492999999999999883e+00,-3.892938472041475251e+00,-3.912484598447615092e+00,3.495029206293526869e+01,-1.635158016620270383e+00,-1.643368011593571154e+00,1.468009941147381348e+01
2.494000000000000217e+00,-3.894573630058095315e+00,-3.914127966459208796e+00,3.496497216234673999e+01,-1.635158016620271271e+00,-1.643368011593572042e+00,1.468009941147382236e+01
2.495000000000000107e+00,-3.896208788074715379e+00,-3.915771334470802501e+00,3.497965226175821130e+01,-1.635158016620272159e+00,-1.643368011593572930e+00,1.468009941147382946e+01
2.495999999999999996e+00,-3.897843946091335443e+00,-3.917414702482396205e+00,3.499433236116968260e+01,-1.635158016620272825e+00,-1.643368011593573597e+00,1.468009941147383479e+01
2.496999999999999886e+00,-3.899479104107955507e+00,-3.919058070493989909e+00,3.500901246058115390e+01,-1.635158016620273713e+00,-1.643368011593574485e+00,1.468009941147384190e+01
2.498000000000000220e+00,-3.901114262124575571e+00,-3.920701438505583614e+00,3.502369255999262521e+01,-1.635158016620274157e+00,-1.643368011593575151e+00,1.468009941147384723e+01
2.499000000000000110e+00,-3.902749420141195635e+00,-3.922344806517177318e+00,3.503837265940409651e+01,-1.635158016620275045e+00,-1.643368011593576039e+00,1.468009941147385433e+01
2.500000000000000000e+00,-3.904384578157815699e+00,-3.923988174528771022e+00,3.505305275881556781e+01,-1.635158016620275490e+00,-1.643368011593576483e+00,1.468009941147385966e+01
2.500999999999999890e+00,-3.906019736174435764e+00,-3.925631542540364727e+00,3.506773285822703912e+01,-1.635158016620275934e+00,-1.643368011593576927e+00,1.468009941147386499e+01
2.502000000000000224e+00,-3.907654894191055828e+00,-3.927274910551958431e+00,3.508241295763851042e+01,-1.635158016620276378e+00,-1.643368011593577371e+00,1.468009941147387032e+01
2.503000000000000114e+00,-3.909290052207675892e+00,-3.928918278563552136e+00,3.509709305704998172e+01,-1.635158016620276822e+00,-1.643368011593577815e+00,1.468009941147387565e+01
2.504000000000000004e+00,-3.910925210224295956e+00,-3.930561646575145840e+00,3.511177315646145303e+01,-1.635158016620277710e+00,-1.643368011593578704e+00,1.468009941147388275e+01
2.504999999999999893e+00,-3.912560368240916020e+00,-3.932205014586739544e+00,3.512645325587292433e+01,-1.635158016620278154e+00,-1.643368011593579148e+00,1.468009941147388631e+01
2.506000000000000227e+00,-3.914195526257536084e+00,-3.933848382598333249e+00,3.514113335528439563e+01,-1.635158016620279486e+00,-1.643368011593580480e+00,1.468009941147389696e+01
2.507000000000000117e+00,-3.915830684274156148e+00,-3.935491750609926953e+00,3.515581345469586694e+01,-1.635158016620280819e+00,-1.643368011593581812e+00,1.468009941147390762e+01
2.508000000000000007e+00,-3.917465842290776212e+00,-3.937135118621520657e+00,3.517049355410733824e+01,-1.635158016620281707e+00,-1.643368011593582700e+00,1.468009941147391473e+01
2.508999999999999897e+00,-3.919101000307396276e+00,-3.938778486633114362e+00,3.518517365351880954e+01,-1.635158016620282595e+00,-1.643368011593583589e+00,1.468009941147392183e+01
2.510000000000000231e+00,-3.920736158324016341e+00,-3.940421854644708066e+00,3.519985375293028085e+01,-1.635158016620283483e+00,-1.643368011593584477e+00,1.468009941147392894e+01
2.511000000000000121e+00,-3.922371316340636405e+00,-3.942065222656301771e+00,3.521453385234175215e+01,-1.635158016620284371e+00,-1.643368011593585365e+00,1.468009941147393604e+01
2.512000000000000011e+00,-3.924006474357256469e+00,-3.943708590667895475e+00,3.522921395175322345e+01,-1.635158016620285260e+00,-1.643368011593586253e+00,1.468009941147394315e+01
2.512999999999999901e+00,-3.925641632373876533e+00,-3.945351958679489179e+00,3.524389405116469476e+01,-1.635158016620286148e+00,-1.643368011593587141e+00,1.468009941147395025e+01
2.514000000000000234e+00,-3.927276790390497041e+00,-3.946995326691082884e+00,3.525857415057616606e+01,-1.635158016620286814e+00,-1.643368011593587807e+00,1.468009941147395736e+01
2.515000000000000124e+00,-3.928911948407117549e+00,-3.948638694702676588e+00,3.527325424998763737e+01,-1.635158016620287480e+00,-1.643368011593588474e+00,1.468009941147396447e+01
2.516000000000000014e+00,-3.930547106423738057e+00,-3.950282062714270293e+00,3.528793434939910867e+01,-1.635158016620288146e+00,-1.643368011593589140e+00,1.468009941147397157e+01
2.516999999999999904e+00,-3.932182264440358566e+00,-3.951925430725863997e+00,3.530261444881057997e+01,-1.635158016620288812e+00,-1.643368011593589806e+00,1.468009941147397690e+01
2.518000000000000238e+00,-3.933817422456979074e+00,-3.953568798737457701e+00,3.531729454822205128e+01,-1.635158016620289478e+00,-1.643368011593590472e+00,1.468009941147398223e+01
2.519000000000000128e+00,-3.935452580473599582e+00,-3.955212166749051406e+00,3.533197464763352258e+01,-1.635158016620289922e+00,-1.643368011593590916e+00,1.468009941147398578e+01
2.520000000000000018e+00,-3.937087738490220090e+00,-3.956855534760645110e+00,3.534665474704499388e+01,-1.635158016620290589e+00,-1.643368011593591582e+00,1.468009941147399111e+01
2.520999999999999908e+00,-3.938722896506840598e+00,-3.958498902772238814e+00,3.536133484645646519e+01,-1.635158016620291033e+00,-1.643368011593592026e+00,1.468009941147399466e+01
2.522000000000000242e+00,-3.940358054523461107e+00,-3.960142270783832519e+00,3.537601494586793649e+01,-1.635158016620291699e+00,-1.643368011593592692e+00,1.468009941147399999e+01
2.523000000000000131e+00,-3.941993212540081615e+00,-3.961785638795426223e+00,3.539069504527940779e+01,-1.635158016620292143e+00,-1.643368011593593137e+00,1.468009941147400355e+01
2.524000000000000021e+00,-3.943628370556702123e+00,-3.963429006807019928e+00,3.540537514469087910e+01,-1.635158016620292365e+00,-1.643368011593593581e+00,1.468009941147400710e+01
2.524999999999999911e+00,-3.945263528573322631e+00,-3.965072374818613632e+00,3.542005524410235040e+01,-1.635158016620292587e+00,-1.643368011593593803e+00,1.468009941147401065e+01
2.526000000000000245e+00,-3.946898686589943139e+00,-3.966715742830207336e+00,3.543473534351382170e+01,-1.635158016620292809e+00,-1.643368011593594025e+00,1.468009941147401420e+01
2.527000000000000135e+00,-3.948533844606563648e+00,-3.968359110841801041e+00,3.544941544292529301e+01,-1.635158016620293031e+00,-1.643368011593594247e+00,1.468009941147401776e+01
2.528000000000000025e+00,-3.950169002623184156e+00,-3.970002478853394745e+00,3.546409554233676431e+01,-1.635158016620293253e+00,-1.643368011593594469e+00,1.468009941147402131e+01
2.528999999999999915e+00,-3.951804160639804664e+00,-3.971645846864988449e+00,3.547877564174823561e+01,-1.635158016620293475e+00,-1.643368011593594691e+00,1.468009941147402309e+01
2.530000000000000249e+00,-3.953439318656425172e+00,-3.973289214876582154e+00,3.549345574115970692e+01,-1.635158016620293697e+00,-1.643368011593594913e+00,1.468009941147402486e+01
2.531000000000000139e+00,-3.955074476673045680e+00,-3.974932582888175858e+00,3.550813584057117822e+01,-1.635158016620293919e+00,-1.643368011593595135e+00,1.468009941147402664e+01
2.532000000000000028e+00,-3.956709634689666188e+00,-3.976575950899769563e+00,3.552281593998264952e+01,-1.635158016620294141e+00,-1.643368011593595357e+00,1.468009941147402841e+01
2.532999999999999918e+00,-3.958344792706286697e+00,-3.978219318911363267e+00,3.553749603939412083e+01,-1.635158016620294363e+00,-1.643368011593595579e+00,1.468009941147403019e+01
2.534000000000000252e+00,-3.959979950722907205e+00,-3.979862686922956971e+00,3.555217613880559213e+01,-1.635158016620294585e+00,-1.643368011593595801e+00,1.468009941147403197e+01
2.535000000000000142e+00,-3.961615108739527713e+00,-3.981506054934550676e+00,3.556685623821706344e+01,-1.635158016620295252e+00,-1.643368011593596467e+00,1.468009941147403730e+01
