time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,q_x,q_y,q_z,q_w
7.460000,-0.145006,-0.057830,3.803602,0.000239,-0.019835,0.005460,-0.000006214,0.000020079,-0.000044974,0.021052,-0.047553,0.002268,0.998644
7.470000,-0.147540,-0.067971,3.810522,-0.000568,-0.019631,0.007659,-0.000006209,0.000019972,-0.000044892,0.021048,-0.047651,0.002297,0.998640
7.480000,-0.127942,-0.050602,3.841863,-0.000063,-0.018138,0.006895,-0.000005971,0.000020061,-0.000044983,0.021042,-0.047744,0.002325,0.998635
7.490000,-0.108541,-0.048893,3.810038,-0.000562,-0.017899,0.007053,-0.000006176,0.000020244,-0.000044701,0.021035,-0.047834,0.002354,0.998631
7.500000,-0.103210,-0.089947,3.828207,-0.000236,-0.016759,0.005794,-0.000006095,0.000020136,-0.000045052,0.021026,-0.047920,0.002382,0.998627
7.510000,-0.113814,-0.031739,3.827922,-0.001364,-0.016520,0.006992,-0.000006172,0.000020052,-0.000044616,0.021015,-0.048002,0.002410,0.998623
7.520000,-0.155165,-0.053848,3.815439,-0.001857,-0.015389,0.007854,-0.000006342,0.000020246,-0.000044676,0.021003,-0.048081,0.002438,0.998620
7.530000,-0.137511,-0.036236,3.838038,-0.002486,-0.014853,0.006829,-0.000006443,0.000019979,-0.000044729,0.020989,-0.048156,0.002465,0.998616
7.540000,-0.130312,-0.056081,3.840936,-0.002569,-0.013903,0.005421,-0.000006285,0.000020156,-0.000044856,0.020973,-0.048227,0.002493,0.998613
7.550000,-0.158149,-0.053769,3.827329,-0.002872,-0.013421,0.007393,-0.000006175,0.000020036,-0.000044708,0.020956,-0.048294,0.002520,0.998610
7.560000,-0.165775,-0.076000,3.858624,-0.002968,-0.011698,0.006486,-0.000006038,0.000020126,-0.000044975,0.020936,-0.048355,0.002547,0.998608
7.570000,-0.134391,-0.067262,3.856250,-0.002993,-0.011320,0.007746,-0.000006191,0.000020252,-0.000044856,0.020915,-0.048413,0.002574,0.998605
7.580000,-0.139952,-0.064907,3.821852,-0.004057,-0.009654,0.006490,-0.000006180,0.000019998,-0.000044642,0.020891,-0.048465,0.002601,0.998603
7.590000,-0.112357,-0.088022,3.845843,-0.004822,-0.009738,0.007306,-0.000006540,0.000020357,-0.000044953,0.020865,-0.048513,0.002628,0.998601
7.600000,-0.130438,-0.059275,3.850918,-0.004066,-0.007128,0.005388,-0.000006468,0.000020392,-0.000044846,0.020837,-0.048557,0.002655,0.998600
7.610000,-0.139006,-0.046760,3.862468,-0.004875,-0.008058,0.007236,-0.000005866,0.000020142,-0.000044879,0.020808,-0.048597,0.002681,0.998598
7.620000,-0.101782,-0.062574,3.834813,-0.005714,-0.007292,0.007346,-0.000006363,0.000020269,-0.000044634,0.020777,-0.048633,0.002707,0.998597
7.630000,-0.087709,-0.048980,3.870288,-0.005760,-0.006154,0.006298,-0.000006044,0.000020202,-0.000044594,0.020745,-0.048667,0.002733,0.998596
7.640000,-0.102619,-0.051429,3.842924,-0.005918,-0.005830,0.006938,-0.000006253,0.000020163,-0.000044767,0.020711,-0.048697,0.002760,0.998595
7.650000,-0.095930,-0.057831,3.856251,-0.007145,-0.005316,0.007131,-0.000006210,0.000019907,-0.000044841,0.020675,-0.048725,0.002786,0.998594
7.660000,-0.126048,-0.058119,3.869113,-0.006479,-0.005519,0.006412,-0.000006322,0.000020194,-0.000044885,0.020638,-0.048749,0.002812,0.998594
7.670000,-0.118658,-0.041700,3.879801,-0.005497,-0.002909,0.005421,-0.000006320,0.000020075,-0.000044849,0.020599,-0.048770,0.002839,0.998594
7.680000,-0.116726,-0.075670,3.847926,-0.006930,-0.003193,0.007032,-0.000006182,0.000020128,-0.000044508,0.020559,-0.048788,0.002865,0.998593
7.690000,-0.124757,-0.063830,3.857159,-0.008146,-0.001575,0.006648,-0.000006037,0.000020009,-0.000044908,0.020516,-0.048803,0.002891,0.998593
7.700000,-0.092828,-0.067666,3.882674,-0.007754,-0.001966,0.005413,-0.000006058,0.000020148,-0.000044569,0.020472,-0.048815,0.002918,0.998594
7.710000,-0.109703,-0.070900,3.882150,-0.009097,-0.000785,0.007697,-0.000006297,0.000020286,-0.000044836,0.020426,-0.048823,0.002944,0.998594
7.720000,-0.122262,-0.070277,3.871150,-0.009077,-0.000545,0.007281,-0.000006384,0.000020291,-0.000044388,0.020378,-0.048828,0.002971,0.998595
7.730000,-0.129501,-0.042163,3.857921,-0.008791,0.000920,0.007344,-0.000006254,0.000020421,-0.000044788,0.020328,-0.048830,0.002998,0.998596
7.740000,-0.115363,-0.078547,3.871862,-0.009080,0.000534,0.007091,-0.000006124,0.000020050,-0.000044738,0.020276,-0.048829,0.003025,0.998597
7.750000,-0.115386,-0.065674,3.855577,-0.008480,0.001303,0.007374,-0.000006515,0.000020185,-0.000044912,0.020223,-0.048824,0.003051,0.998598
7.760000,-0.123276,-0.051163,3.869505,-0.010667,0.002570,0.007490,-0.000005995,0.000020186,-0.000044618,0.020168,-0.048816,0.003078,0.998599
7.770000,-0.108003,-0.066520,3.878144,-0.009636,0.003358,0.006675,-0.000006239,0.000020278,-0.000044650,0.020112,-0.048804,0.003104,0.998601
7.780000,-0.121141,-0.045123,3.863064,-0.010960,0.002611,0.006188,-0.000006402,0.000020024,-0.000044728,0.020054,-0.048789,0.003130,0.998603
7.790000,-0.125097,-0.055416,3.864327,-0.011637,0.004662,0.005860,-0.000006372,0.000020381,-0.000044792,0.019995,-0.048770,0.003156,0.998605
7.800000,-0.125693,-0.054380,3.851010,-0.010833,0.004301,0.006447,-0.000006321,0.000020294,-0.000044955,0.019935,-0.048748,0.003182,0.998607
7.810000,-0.115766,-0.052681,3.849405,-0.011510,0.004758,0.006178,-0.000006170,0.000020045,-0.000044670,0.019873,-0.048722,0.003207,0.998609
7.820000,-0.114158,-0.047616,3.872762,-0.010731,0.006928,0.005363,-0.000006292,0.000020476,-0.000044708,0.019810,-0.048693,0.003232,0.998612
7.830000,-0.111313,-0.046869,3.867649,-0.011807,0.006692,0.006313,-0.000006110,0.000020173,-0.000045016,0.019746,-0.048660,0.003256,0.998615
7.840000,-0.116788,-0.056445,3.871337,-0.012377,0.008374,0.005747,-0.000006066,0.000020392,-0.000044707,0.019680,-0.048623,0.003281,0.998618
7.850000,-0.130560,-0.058032,3.881154,-0.012672,0.008892,0.006358,-0.000006249,0.000020249,-0.000044983,0.019612,-0.048583,0.003305,0.998621
7.860000,-0.117383,-0.058294,3.875569,-0.012550,0.009338,0.006492,-0.000006185,0.000020165,-0.000044823,0.019542,-0.048539,0.003330,0.998625
7.870000,-0.094457,-0.041203,3.874594,-0.013042,0.009844,0.006832,-0.000006465,0.000020353,-0.000044905,0.019471,-0.048493,0.003355,0.998628
7.880000,-0.097920,-0.066121,3.868566,-0.013578,0.011377,0.006881,-0.000006204,0.000020312,-0.000044646,0.019397,-0.048444,0.003380,0.998632
7.890000,-0.117593,-0.053705,3.874172,-0.013600,0.011037,0.006535,-0.000006506,0.000020387,-0.000044684,0.019321,-0.048391,0.003405,0.998636
7.900000,-0.107487,-0.030957,3.877478,-0.014392,0.011669,0.006093,-0.000005923,0.000020152,-0.000044539,0.019244,-0.048335,0.003431,0.998640
7.910000,-0.119126,-0.023154,3.885283,-0.014324,0.011704,0.005990,-0.000006137,0.000020188,-0.000044874,0.019166,-0.048275,0.003455,0.998644
7.920000,-0.135823,-0.026204,3.861337,-0.015288,0.014148,0.006633,-0.000006105,0.000020201,-0.000044753,0.019086,-0.048212,0.003480,0.998649
7.930000,-0.115681,-0.034755,3.866069,-0.015982,0.014450,0.006109,-0.000005872,0.000020164,-0.000044566,0.019005,-0.048144,0.003504,0.998653
7.940000,-0.113855,-0.046077,3.860280,-0.015373,0.014468,0.005786,-0.000006339,0.000020155,-0.000044690,0.018923,-0.048073,0.003527,0.998658
7.950000,-0.116761,-0.043893,3.864102,-0.017061,0.015461,0.006271,-0.000005963,0.000020159,-0.000044643,0.018839,-0.047999,0.003551,0.998663
7.960000,-0.118343,-0.059155,3.878199,-0.016676,0.015264,0.004791,-0.000006029,0.000020347,-0.000045069,0.018752,-0.047921,0.003575,0.998669
7.970000,-0.097109,-0.045760,3.870439,-0.016132,0.016525,0.006220,-0.000005693,0.000020375,-0.000044897,0.018664,-0.047840,0.003599,0.998674
7.980000,-0.120586,-0.062616,3.861903,-0.016586,0.017873,0.006590,-0.000005755,0.000020339,-0.000044649,0.018575,-0.047756,0.003623,0.998680
7.990000,-0.102656,-0.070780,3.888399,-0.016577,0.017762,0.006199,-0.000006058,0.000020208,-0.000044594,0.018483,-0.047669,0.003647,0.998685
8.000000,-0.096257,-0.057657,3.878755,-0.016512,0.019073,0.007067,-0.000006009,0.000020272,-0.000044641,0.018389,-0.047580,0.003672,0.998691
8.010000,-0.101410,-0.042924,3.878923,-0.017910,0.019077,0.008223,-0.000005932,0.000020561,-0.000044706,0.018293,-0.047488,0.003697,0.998697
8.020000,-0.106894,-0.045822,3.872310,-0.019719,0.019826,0.006951,-0.000006139,0.000020591,-0.000044835,0.018196,-0.047393,0.003722,0.998704
8.030000,-0.031023,-0.010841,3.883603,-0.018182,0.020600,0.005696,-0.000006013,0.000020343,-0.000044792,0.018098,-0.047297,0.003746,0.998710
8.040000,-0.075116,-0.000192,3.898528,-0.019810,0.020441,0.006574,-0.000005934,0.000020495,-0.000044549,0.017999,-0.047199,0.003771,0.998716
8.050000,-0.057660,-0.008595,3.882139,-0.018830,0.020268,0.006558,-0.000005938,0.000020481,-0.000044280,0.017900,-0.047099,0.003795,0.998723
8.060000,-0.081827,-0.023607,3.890521,-0.018150,0.021295,0.007712,-0.000006127,0.000020658,-0.000044621,0.017800,-0.046998,0.003820,0.998729
8.070000,-0.095242,-0.041258,3.921089,-0.019843,0.021446,0.006881,-0.000006174,0.000020571,-0.000044565,0.017698,-0.046893,0.003844,0.998736
8.080000,-0.119932,-0.045838,3.901891,-0.019616,0.020258,0.007429,-0.000005777,0.000020475,-0.000044619,0.017596,-0.046787,0.003868,0.998742
8.090000,-0.112382,-0.054100,4.471963,-0.019989,0.021875,0.006384,-0.000006204,0.000020566,-0.000044680,0.017492,-0.046677,0.003892,0.998749
8.100000,-0.110147,-0.040363,4.485742,-0.019877,0.024175,0.007209,-0.000006010,0.000020252,-0.000044734,0.017387,-0.046563,0.003916,0.998756
8.110000,-0.141879,-0.029599,4.968051,-0.021506,0.024389,0.006410,-0.000006045,0.000020348,-0.000044824,0.017281,-0.046445,0.003938,0.998764
8.120000,-0.105672,-0.031665,4.982855,-0.021485,0.024431,0.006484,-0.000005765,0.000020813,-0.000044715,0.017174,-0.046322,0.003961,0.998771
8.130000,-0.137223,-0.012482,4.934404,-0.021246,0.026956,0.006259,-0.000005902,0.000020318,-0.000044688,0.017065,-0.046195,0.003983,0.998779
8.140000,-0.130909,-0.035691,4.960718,-0.021931,0.027398,0.005920,-0.000005790,0.000020367,-0.000044639,0.016954,-0.046062,0.004004,0.998787
8.150000,-0.114733,-0.032908,4.847811,-0.020346,0.027906,0.006054,-0.000005918,0.000020675,-0.000044628,0.016842,-0.045925,0.004025,0.998795
8.160000,-0.112132,-0.042499,4.864977,-0.022065,0.028556,0.005282,-0.000005693,0.000020454,-0.000044804,0.016727,-0.045783,0.004046,0.998803
8.170000,-0.122813,-0.048607,4.837128,-0.022270,0.029002,0.005902,-0.000005974,0.000020499,-0.000044381,0.016610,-0.045637,0.004067,0.998812
8.180000,-0.121986,-0.060112,4.861884,-0.021472,0.030849,0.005484,-0.000006243,0.000020538,-0.000044663,0.016491,-0.045486,0.004087,0.998820
8.190000,-0.128632,-0.045456,4.885322,-0.022402,0.032015,0.006396,-0.000005865,0.000020556,-0.000044954,0.016371,-0.045329,0.004108,0.998830
8.200000,-0.130773,-0.021836,4.891871,-0.023830,0.033676,0.005401,-0.000005859,0.000020544,-0.000044855,0.016248,-0.045167,0.004127,0.998839
8.210000,-0.101093,-0.039671,5.056035,-0.023906,0.034209,0.005682,-0.000005909,0.000020568,-0.000044733,0.016123,-0.045001,0.004147,0.998848
8.220000,-0.111968,-0.065280,5.000888,-0.024402,0.035404,0.005954,-0.000005774,0.000020482,-0.000044620,0.015996,-0.044829,0.004167,0.998858
8.230000,-0.068064,-0.020556,5.158699,-0.025022,0.035444,0.004974,-0.000005886,0.000020643,-0.000044661,0.015866,-0.044653,0.004186,0.998868
8.240000,-0.096973,-0.032176,5.150714,-0.025579,0.036722,0.005340,-0.000005560,0.000020573,-0.000044767,0.015735,-0.044473,0.004205,0.998878
8.250000,-0.096498,-0.046212,5.251955,-0.024157,0.037547,0.005692,-0.000005579,0.000020775,-0.000044386,0.015602,-0.044287,0.004224,0.998888
8.260000,-0.126595,-0.038566,5.277049,-0.025876,0.038626,0.004466,-0.000005995,0.000020873,-0.000044433,0.015467,-0.044097,0.004243,0.998898
8.270000,-0.118344,-0.041321,5.444566,-0.026961,0.040275,0.005781,-0.000005663,0.000020636,-0.000044577,0.015331,-0.043903,0.004261,0.998909
8.280000,-0.119157,-0.032914,5.459306,-0.025830,0.040829,0.005484,-0.000005746,0.000020703,-0.000044551,0.015192,-0.043704,0.004278,0.998920
8.290000,-0.092297,-0.032284,5.613150,-0.027593,0.041269,0.005594,-0.000005658,0.000020724,-0.000044366,0.015052,-0.043500,0.004296,0.998931
8.300000,-0.117108,-0.039720,5.626663,-0.026936,0.042244,0.004937,-0.000005544,0.000020669,-0.000044665,0.014910,-0.043292,0.004314,0.998942
8.310000,-0.081382,-0.014236,5.821852,-0.028146,0.043588,0.006093,-0.000005481,0.000020757,-0.000044626,0.014766,-0.043080,0.004331,0.998953
8.320000,-0.069809,-0.033999,5.809374,-0.027815,0.044031,0.004057,-0.000005664,0.000020955,-0.000044619,0.014621,-0.042864,0.004348,0.998964
8.330000,-0.085277,-0.048176,5.975644,-0.028711,0.044428,0.005184,-0.000005573,0.000020656,-0.000044627,0.014474,-0.042643,0.004364,0.998976
8.340000,-0.048469,-0.001490,5.988774,-0.029384,0.046207,0.005327,-0.000005670,0.000020641,-0.000044440,0.014326,-0.042418,0.004380,0.998988
8.350000,-0.117449,-0.019989,6.001885,-0.028656,0.047111,0.004523,-0.000005785,0.000020817,-0.000044781,0.014175,-0.042188,0.004396,0.998999
8.360000,-0.086224,-0.033202,6.018124,-0.029063,0.047494,0.005302,-0.000005566,0.000020872,-0.000044665,0.014022,-0.041953,0.004412,0.999011
8.370000,-0.109588,-0.029194,6.030208,-0.029807,0.049050,0.004884,-0.000005527,0.000020942,-0.000044665,0.013867,-0.041712,0.004427,0.999024
8.380000,-0.112478,-0.053690,6.030097,-0.030615,0.048520,0.005248,-0.000005353,0.000020902,-0.000044735,0.013709,-0.041465,0.004442,0.999036
8.390000,-0.132497,-0.029239,6.107724,-0.031312,0.052051,0.004635,-0.000005340,0.000021033,-0.000044729,0.013549,-0.041211,0.004457,0.999049
8.400000,-0.111837,-0.050244,6.121773,-0.032170,0.051667,0.005431,-0.000005591,0.000021166,-0.000044372,0.013387,-0.040951,0.004471,0.999061
8.410000,-0.151017,-0.036814,6.190118,-0.031266,0.054234,0.004633,-0.000005208,0.000020694,-0.000044464,0.013222,-0.040683,0.004484,0.999075
8.420000,-0.118661,-0.015766,6.178237,-0.033018,0.055128,0.003591,-0.000005361,0.000020930,-0.000044449,0.013055,-0.040410,0.004497,0.999088
8.430000,-0.106232,-0.049653,6.261412,-0.032568,0.056016,0.004499,-0.000005554,0.000020739,-0.000044552,0.012886,-0.040130,0.004509,0.999101
8.440000,-0.119050,-0.059282,6.270574,-0.033617,0.058006,0.004224,-0.000005285,0.000021234,-0.000044477,0.012713,-0.039843,0.004521,0.999115
8.450000,-0.115168,-0.053241,6.361847,-0.034383,0.058822,0.004575,-0.000005388,0.000020768,-0.000044609,0.012538,-0.039550,0.004533,0.999129
8.460000,-0.121593,-0.038346,6.391747,-0.034566,0.060421,0.003133,-0.000005228,0.000020611,-0.000044597,0.012360,-0.039251,0.004545,0.999143
8.470000,-0.125782,-0.060220,6.470497,-0.034526,0.062797,0.004476,-0.000005296,0.000020957,-0.000044433,0.012180,-0.038945,0.004556,0.999157
8.480000,-0.099870,-0.053736,6.486858,-0.034234,0.063277,0.005162,-0.000005180,0.000021074,-0.000044591,0.011996,-0.038633,0.004568,0.999171
8.490000,-0.069094,-0.028482,6.601599,-0.036725,0.064426,0.004894,-0.000005250,0.000020994,-0.000044804,0.011810,-0.038316,0.004579,0.999185
8.500000,-0.083767,0.010901,6.629370,-0.036298,0.065180,0.004488,-0.000004980,0.000020782,-0.000044538,0.011622,-0.037993,0.004590,0.999200
8.510000,-0.070669,-0.015956,6.761925,-0.036907,0.065624,0.003951,-0.000005498,0.000021208,-0.000044546,0.011432,-0.037666,0.004600,0.999214
8.520000,-0.067309,-0.010435,6.749994,-0.038308,0.066875,0.003562,-0.000005204,0.000021009,-0.000044406,0.011240,-0.037334,0.004611,0.999229
8.530000,-0.006337,0.022781,6.893308,-0.037106,0.067263,0.004508,-0.000005173,0.000020871,-0.000044490,0.011047,-0.036998,0.004620,0.999244
8.540000,-0.049907,-0.015861,6.913164,-0.038658,0.068075,0.003901,-0.000005187,0.000021191,-0.000044419,0.010853,-0.036658,0.004630,0.999258
8.550000,-0.047939,-0.017195,6.966349,-0.037697,0.069974,0.003128,-0.000005080,0.000021218,-0.000044561,0.010657,-0.036314,0.004638,0.999273
8.560000,-0.063910,-0.005232,6.992648,-0.037971,0.070334,0.003435,-0.000004886,0.000021043,-0.000044739,0.010461,-0.035965,0.004647,0.999287
8.570000,-0.045099,-0.014702,7.055399,-0.038316,0.071457,0.002896,-0.000004935,0.000020988,-0.000044427,0.010262,-0.035611,0.004655,0.999302
8.580000,-0.053684,-0.018145,7.052709,-0.038370,0.072880,0.002783,-0.000004835,0.000021197,-0.000044277,0.010061,-0.035251,0.004662,0.999317
8.590000,-0.090443,0.000508,7.080648,-0.038390,0.074306,0.003855,-0.000005072,0.000021273,-0.000044561,0.009858,-0.034885,0.004669,0.999332
8.600000,-0.065824,-0.034155,7.091401,-0.039589,0.074640,0.003051,-0.000004891,0.000021275,-0.000044274,0.009653,-0.034513,0.004676,0.999347
8.610000,-0.093441,-0.062378,7.180399,-0.040391,0.077140,0.003303,-0.000004707,0.000021205,-0.000044636,0.009446,-0.034134,0.004681,0.999362
8.620000,-0.128729,-0.016472,7.152471,-0.040353,0.076832,0.003513,-0.000004765,0.000021246,-0.000044129,0.009236,-0.033748,0.004687,0.999377
8.630000,-0.094066,-0.066103,7.220321,-0.040095,0.078535,0.002904,-0.000004736,0.000021244,-0.000044544,0.009025,-0.033357,0.004691,0.999392
8.640000,-0.086960,-0.043886,7.228075,-0.041487,0.080828,0.002500,-0.000004573,0.000021210,-0.000044386,0.008811,-0.032958,0.004696,0.999407
8.650000,-0.072778,-0.037694,7.323994,-0.041015,0.081552,0.002201,-0.000004565,0.000021285,-0.000044313,0.008594,-0.032554,0.004700,0.999422
